customer_id,signup_date,plan,industry,region,mrr,acv,seats,contract_type,churn,churn_date,nps_score,health_score,feature_adoption_pct,monthly_logins,support_tickets_30d,api_calls_30d,expansion_mrr,sales_rep,cs_tier,payment_method,acquisition_channel
CUST-01441,03-31-2022,Growth,Logistics,Europe,101.29,1215.48,12,Annual,1,2022-11-15,-77.0,26.47,49.2,4.9,23,2034,0.0,N/A,Bronze,Invoice,Organic Search
CUST-00943,2022-09-11,Starter,HealthTech,North America,28.98,347.76,5,Annual,0,,-5.0,29.29,23.1,0.2,11,1819,0.0,Alice Chen,Bronze,Invoice,Paid Search
CUST-00969,22/06/2023,Starter,HealthTech,Asia-Pacific,29.05,296.31,3,Monthly,0,,-16.0,,62.1,0.5,6,1296,0.0,Carol Singh,Bronze,Credit Card,Direct
CUST-01938,2023-03-25,Growth,EdTech,Asia-Pacific,104.36,1252.32,4,Annual,1,2023-07-14,17.0,68.34,28.8,31.0,3,53779,0.0,David Kim,Silver,PayPal,Social Media
CUST-01471,2022-03-18,Free,MarTech,Europe,0,0.0,3,Monthly,0,,94.0,70.44,54.5,20.0,7,43,0.0,N/A,Bronze,Credit Card,Paid Search
CUST-00932,"January 20, 2021",Business,LegalTech,North America,296.17,3554.04,18,Annual,1,2021-08-21,4.0,32.44,3.9,0.9,0,2155,0.0,Eva Rossi,Gold,Bank Transfer,Referral
CUST-00183,"May 13, 2022",Growth,Logistics,North America,101.9,1222.8,8,Annual,1,2023-02-08,-65.0,49.47,23.9,20.8,2,542,0.0,David Kim,Silver,,Organic Search
CUST-00171,2022-04-14,Growth,MarTech,Latin America,96.86,987.97,13,Monthly,0,,6.0,52.73,53.8,24.1,26,1992,0.0,Alice Chen,Bronze,Credit Card,Direct
CUST-01755,"November 21, 2023",Free,LegalTech,North America,0,0.0,2,Annual,1,2024-11-01,35.0,31.81,39.1,0.6,21,443,0.0,N/A,Bronze,Credit Card,Organic Search
CUST-01970,"November 03, 2022",Free,E-Commerce,Middle East & Africa,0,0.0,2,Annual,0,,-74.0,38.75,39.9,11.9,11,466,0.0,N/A,Bronze,PayPal,
CUST-01906,2021-08-12,Business,Real Estate,North America,300.4,3604.8,49,Annual,0,,-90.0,31.2,31.5,5.6,7,256,0.0,Carol Singh,Silver,Credit Card,Direct
CUST-01661,04-22-2023,Growth,E-Commerce,Latin America,94.03,959.11,12,Monthly,0,,,0.0,28.1,9.5,9,1753,40.68,N/A,Silver,Credit Card,Email Campaign
CUST-00856,2023-02-12,Enterprise,EdTech,North America,1022.09,26983.18,252,Multi-Year,0,,31.0,30.6,36.1,0.0,20,48,0.0,Grace Liu,Platinum,Credit Card,Product Hunt
CUST-00273,2023-07-28,Enterprise,MarTech,North America,1067.61,28184.9,417,Multi-Year,1,2024-07-14,-51.0,24.23,45.0,1.2,23,5799,0.0,David Kim,Platinum,Invoice,Partner
CUST-01558,2023-10-16,Growth,E-Commerce,North America,102.1,1041.42,15,Monthly,0,,-21.0,34.32,46.3,3.3,16,20437,0.0,Carol Singh,Bronze,PayPal,Referral
CUST-00695,2021-06-01,Business,Cybersecurity,Asia-Pacific,292.27,2981.15,48,Monthly,0,,20.0,23.19,18.1,3.2,26,239,59.5,Bob Martinez,Silver,Credit Card,Organic Search
CUST-01226,"February 23, 2022",Business,Cybersecurity,Asia-Pacific,287.59,2933.42,49,Monthly,0,,21.0,29.82,34.6,6.9,29,1077,0.0,Bob Martinez,Gold,Credit Card,Referral
CUST-00372,2021-08-25,Free,HealthTech,Europe,0,0.0,2,Annual,0,,37.0,38.99,9.4,6.0,5,3982,0.0,N/A,Bronze,Credit Card,Organic Search
CUST-01023,19/07/2021,Growth,Real Estate,Asia-Pacific,101.09,1213.08,3,Annual,1,2021-11-02,26.0,35.64,35.9,11.3,28,1192,0.0,Bob Martinez,Bronze,PayPal,Referral
CUST-00922,"June 11, 2021",Business,HR Tech,Europe,307.74,3692.88,10,Annual,0,,,0.0,61.0,31.0,12,262,0.0,Eva Rossi,Silver,Invoice,Social Media
CUST-01616,2022-01-17,Growth,Real Estate,North America,103.06,1236.72,9,Annual,0,,31.0,59.31,9.6,31.0,10,5849,0.0,N/A,Silver,Credit Card,
CUST-00782,08-03-2021,Growth,HealthTech,Europe,99.82,1197.84,8,Annual,0,,-8.0,55.21,59.9,15.2,10,195,0.0,Alice Chen,Bronze,Bank Transfer,Direct
CUST-00519,"December 05, 2021",Starter,HealthTech,North America,28.46,341.52,4,Annual,1,2021-12-20,-88.0,32.96,53.1,1.2,8,22630,0.0,David Kim,Bronze,PayPal,Paid Search
CUST-00335,12-26-2022,Enterprise,HealthTech,Europe,963.62,25439.57,430,Multi-Year,0,,-13.0,22.07,15.6,1.4,19,299,0.0,Frank Osei,Gold,PayPal,Referral
CUST-01453,2023-02-07,Starter,MarTech,Europe,29.58,301.72,1,Monthly,1,2024-02-26,-73.0,31.31,28.7,6.2,9,1253,0.0,N/A,Bronze,Bank Transfer,Referral
CUST-01956,"August 19, 2021",Enterprise,Logistics,North America,975.87,11710.44,370,Annual,1,2021-09-28,-64.0,44.58,61.4,5.4,4,4117,0.0,Eva Rossi,Gold,Credit Card,Social Media
CUST-01058,"September 15, 2021",Enterprise,EdTech,Europe,966.02,25502.93,335,Multi-Year,0,,,,15.8,3.1,30,2353,0.0,David Kim,Platinum,Invoice,
CUST-01581,12-24-2022,Business,HR Tech,North America,293.99,7761.34,39,Multi-Year,0,,-61.0,20.59,40.2,4.1,29,341,103.41,Bob Martinez,Gold,Credit Card,Organic Search
CUST-00016,2021-02-24,Business,e-commerce,North America,300.0,3600.0,35,Annual,0,,-44.0,51.94,16.7,31.0,13,109,0.0,Frank Osei,Silver,Credit Card,Product Hunt
CUST-00681,26/01/2021,Starter,HealthTech,Europe,30.4,310.08,2,Monthly,1,2022-04-21,-23.0,46.51,11.6,31.0,22,501,0.0,Carol Singh,Bronze,Bank Transfer,Email Campaign
CUST-00846,07-02-2022,Starter,E-Commerce,Europe,30.99,316.1,4,Monthly,0,,3.0,37.28,46.2,4.6,17,1195,0.0,David Kim,Bronze,PayPal,Direct
CUST-01695,2021-07-11,Starter,EdTech,Middle East & Africa,30.38,309.88,3,Monthly,0,,11.0,68.17,25.8,31.0,1,6610,0.0,Carol Singh,Bronze,Credit Card,Organic Search
CUST-01626,03/10/2023,Growth,EdTech,North America,91.33,931.57,8,Monthly,0,,99.0,29.45,4.9,4.9,25,13287,0.0,Carol Singh,Silver,Credit Card,Organic Search
CUST-00910,"April 25, 2021",Free,Real Estate,Europe,0,0.0,2,Annual,0,,-95.0,33.19,65.3,3.2,15,1799,0.0,N/A,Bronze,Bank Transfer,Organic Search
CUST-00466,"July 03, 2023",Starter,LOGISTICS,Asia-Pacific,28.84,346.08,1,Annual,0,,-95.0,8.57,9.1,0.7,23,37427,0.0,David Kim,Bronze,Credit Card,Paid Search
CUST-01504,06/11/2023,Growth,HR Tech,Latin America,96.33,1155.96,14,Annual,0,,21.0,37.72,19.7,18.3,27,3584,0.0,N/A,Silver,Bank Transfer,Organic Search
CUST-00200,2022-05-25,Growth,HR Tech,North America,101.42,1034.48,3,Monthly,0,,-8.0,51.04,58.0,22.5,26,2326,0.0,Carol Singh,Silver,PayPal,Social Media
CUST-01468,"June 12, 2021",Business,Cybersecurity,North America,285.43,3425.16,34,Annual,0,,15.0,32.07,29.0,10.2,27,216,0.0,Eva Rossi,Gold,Bank Transfer,
CUST-01587,2023-01-15,Starter,LegalTech,Europe,29.6,301.92,4,Monthly,0,,-24.0,29.96,7.9,5.5,8,2547,0.0,David Kim,Bronze,Bank Transfer,Product Hunt
CUST-01138,06/02/2023,Starter,Logistics,Middle East & Africa,28.61,291.82,4,Monthly,0,,-89.0,58.47,73.9,22.6,10,1528,0.0,David Kim,Bronze,Credit Card,Social Media
CUST-01308,"December 22, 2022",Free,HealthTech,Europe,0,0.0,1,Monthly,1,2023-05-07,83.0,,35.5,1.1,26,377,0.0,N/A,Bronze,Credit Card,Social Media
CUST-01158,12-22-2022,Growth,MarTech,Europe,100.69,1208.28,13,Annual,1,2024-03-02,-47.0,,53.3,0.7,1,14121,0.0,Alice Chen,Silver,Credit Card,Social Media
CUST-00731,03/08/2022,Growth,Logistics,North America,93.11,949.72,5,Monthly,0,,-59.0,28.79,73.6,2.7,30,40,41.2,Bob Martinez,Bronze,Invoice,Paid Search
CUST-01408,2022-04-25,Free,HealthTech,Europe,0,0.0,3,Annual,1,2023-06-16,-28.0,33.86,48.6,4.9,19,193,0.0,N/A,Bronze,Credit Card,Email Campaign
CUST-01421,05-08-2023,Free,FinTech,North America,0,0.0,1,Annual,0,,-69.0,27.8,5.0,4.0,1,321,0.0,N/A,Bronze,Credit Card,Organic Search
CUST-01114,18/07/2022,Growth,Real Estate,Latin America,97.86,998.17,10,Monthly,0,,61.0,57.32,40.1,21.9,18,878,44.91,David Kim,Bronze,Credit Card,Social Media
CUST-01520,"April 01, 2021",Free,LegalTech,North America,0,0.0,2,Monthly,1,2022-05-01,46.0,69.85,49.3,23.9,4,5397,0.0,N/A,Bronze,Credit Card,Referral
CUST-00044,"January 29, 2022",Free,HealthTech,Middle East & Africa,0,0.0,2,Annual,1,2022-07-11,-59.0,50.86,38.1,31.0,22,34,0.0,N/A,Bronze,Bank Transfer,Organic Search
CUST-00275,31/05/2021,Business,MarTech,Europe,313.25,3759.0,37,Annual,0,,37.0,84.1,79.8,30.1,4,274,0.0,Bob Martinez,Silver,Credit Card,Paid Search
CUST-01103,04-03-2023,Growth,FinTech,Europe,92.44,1109.28,9,Annual,1,2024-07-13,-100.0,38.04,38.1,8.9,3,623,0.0,David Kim,Silver,Invoice,Partner
CUST-00102,11/05/2021,Growth,MarTech,North America,99.34,1013.27,5,Monthly,0,,-41.0,34.43,47.0,9.4,22,537,0.0,Alice Chen,Silver,Credit Card,Product Hunt
CUST-00875,2021-07-25,Starter,HR Tech,North America,31.15,317.73,4,Monthly,0,,-83.0,31.3,75.0,3.2,24,3528,0.0,David Kim,Bronze,Credit Card,Direct
CUST-01329,2021-11-05,Growth,EdTech,Latin America,97.93,998.89,12,Monthly,0,,-73.0,13.98,11.9,5.9,27,889,0.0,Carol Singh,Bronze,PayPal,Social Media
CUST-00967,"March 22, 2021",Business,HR Tech,Latin America,291.72,7701.41,10,Multi-Year,0,,-18.0,42.91,37.3,5.7,3,225,0.0,Alice Chen,Gold,Bank Transfer,Organic Search
CUST-00108,24/01/2021,Growth,LOGISTICS,Latin America,95.81,1149.72,10,Annual,0,,40.0,47.2,19.7,9.6,3,2371,0.0,Bob Martinez,Bronze,Credit Card,Product Hunt
CUST-01778,2022-06-26,Growth,EdTech,Middle East & Africa,100.07,1200.84,3,Annual,0,,-24.0,57.06,66.9,15.9,9,166,0.0,Alice Chen,Silver,Credit Card,Paid Search
CUST-00498,28/02/2022,Growth,MarTech,Middle East & Africa,104.45,1253.4,12,Annual,0,,64.0,42.69,38.4,7.0,18,15575,0.0,Carol Singh,Bronze,Bank Transfer,Direct
CUST-01991,05-08-2021,Growth,HealthTech,Asia-Pacific,92.21,940.54,9,Monthly,0,,-31.0,31.07,45.9,7.3,25,856,0.0,David Kim,Bronze,Credit Card,Paid Search
CUST-00888,"March 26, 2023",Starter,HealthTech,Latin America,28.37,289.37,2,Monthly,0,,-89.0,33.74,48.8,0.0,3,457,0.0,Carol Singh,Bronze,Bank Transfer,Email Campaign
CUST-00760,10-23-2022,Starter,MarTech,Europe,29.79,303.86,2,Monthly,1,2023-03-07,-58.0,26.54,35.6,8.6,25,317,0.0,Alice Chen,Bronze,Credit Card,Organic Search
CUST-01603,"January 30, 2023",Business,LegalTech,Europe,297.89,7864.3,39,Multi-Year,0,,-65.0,24.75,63.8,0.8,28,4898,0.0,Grace Liu,Silver,Invoice,Organic Search
CUST-01113,2021-09-16,Business,E-Commerce,North America,287.66,2934.13,10,Monthly,0,,-26.0,49.36,35.4,13.1,2,17058,0.0,Grace Liu,Silver,PayPal,Organic Search
CUST-01305,13/09/2022,Starter,MarTech,North America,31.98,383.76,3,Annual,0,,78.0,52.33,72.2,7.1,21,4213,0.0,N/A,Bronze,Credit Card,Email Campaign
CUST-00619,2022-06-14,Starter,Real Estate,Latin America,29.4,299.88,1,Monthly,1,2022-10-26,97.0,77.3,73.3,18.2,3,264,0.0,Carol Singh,Bronze,Credit Card,Referral
CUST-00597,05/12/2023,Starter,MarTech,Latin America,29.31,298.96,1,Monthly,0,,27.0,34.06,63.5,1.7,29,10578,0.0,N/A,Bronze,Invoice,Organic Search
CUST-00073,07/03/2021,Enterprise,Real Estate,North America,1080.15,12961.8,243,Annual,0,,79.0,34.58,45.4,1.1,27,1239,206.15,David Kim,Gold,Credit Card,Partner
CUST-00757,06-14-2021,Starter,EdTech,Europe,28.97,347.64,4,Annual,0,,56.0,50.03,52.6,4.8,9,6000,0.0,Bob Martinez,Bronze,PayPal,Paid Search
CUST-01221,04-04-2021,Starter,Logistics,Latin America,29.7,356.4,2,Annual,1,2021-11-27,54.0,,72.3,0.4,11,19096,0.0,Bob Martinez,Bronze,Invoice,Organic Search
CUST-01174,2021-03-01,Business,Cybersecurity,  Europe  ,307.44,8116.42,17,Multi-Year,0,,-41.0,40.17,25.0,13.2,9,130,0.0,Grace Liu,Silver,PayPal,Email Campaign
CUST-00860,05-05-2022,Business,HR Tech,Middle East & Africa,289.1,3469.2,49,Annual,0,,43.0,38.35,17.5,2.2,5,798,98.8,David Kim,Gold,Credit Card,Partner
CUST-00482,"November 19, 2022",Starter,MarTech,Europe,28.21,338.52,1,Annual,0,,61.0,,12.2,11.0,6,704,11.41,Alice Chen,Bronze,Credit Card,Direct
CUST-01074,27/09/2021,Free,E-Commerce,Latin America,0,0.0,3,Annual,0,,-68.0,35.32,36.3,5.4,6,1548,0.0,N/A,Bronze,Bank Transfer,Direct
CUST-00507,2023-03-10,Starter,E-Commerce,North America,26.82,273.56,2,Monthly,1,2023-05-02,88.0,30.84,10.3,5.8,25,2553,0.0,Carol Singh,Bronze,Credit Card,Email Campaign
CUST-00679,"October 03, 2023",Growth,HealthTech,Latin America,106.04,1272.48,6,Annual,1,2024-02-03,72.0,44.46,41.3,13.3,27,6231,0.0,N/A,Silver,Credit Card,
CUST-00775,"October 05, 2023",Starter,Real Estate,  North America  ,29.15,297.33,2,Monthly,1,2024-01-29,61.0,60.8,92.7,14.7,26,2457,0.0,David Kim,Bronze,Credit Card,Organic Search
CUST-02000,"August 28, 2022",Starter,Logistics,Asia-Pacific,28.19,287.54,2,Monthly,0,,-72.0,34.64,49.4,10.7,20,2122,0.0,Carol Singh,Bronze,Invoice,Social Media
CUST-00744,"May 03, 2021",Business,FinTech,Asia-Pacific,284.02,3408.24,48,Annual,0,,,0.0,29.2,1.4,23,84,0.0,Carol Singh,Silver,Credit Card,Referral
CUST-01407,09/07/2023,Free,Real Estate,North America,0,0.0,2,Monthly,1,2024-07-12,18.0,29.71,21.5,2.2,16,531,0.0,N/A,Bronze,Credit Card,Direct
CUST-01840,12-16-2021,Starter,FinTech,Asia-Pacific,28.43,289.99,2,Monthly,0,,62.0,71.01,33.0,28.5,4,1223,0.0,Bob Martinez,Bronze,Credit Card,Organic Search
CUST-00312,11-15-2022,Growth,hr tech,Europe,91.79,936.26,10,Monthly,0,,-29.0,27.78,14.6,13.4,25,1304,0.0,Alice Chen,Bronze,Bank Transfer,Partner
CUST-00833,2023-08-26,Starter,E-Commerce,North America,27.79,283.46,2,Monthly,0,,100.0,51.44,9.2,13.1,6,625,0.0,N/A,Bronze,PayPal,Organic Search
CUST-00406,01-28-2022,Free,MarTech,North America,0,0.0,2,Monthly,1,2023-06-08,-96.0,37.73,83.9,10.5,27,507,0.0,N/A,Bronze,Bank Transfer,Organic Search
CUST-00702,2021-08-31,Free,FinTech,Asia-Pacific,0,0.0,1,Monthly,0,,82.0,42.99,1.3,13.5,13,91,0.0,N/A,Bronze,Credit Card,Paid Search
CUST-01294,"December 29, 2021",Starter,HealthTech,North America,28.67,292.43,2,Monthly,0,,-29.0,33.48,41.2,7.6,20,2061,0.0,Carol Singh,Bronze,Credit Card,Social Media
CUST-00310,01/04/2021,Growth,MarTech,Latin America,102.76,1233.12,6,Annual,0,,3.0,22.97,23.6,4.4,28,7436,0.0,Alice Chen,Silver,Credit Card,Referral
CUST-00227,2023-03-11,Starter,EdTech,Middle East & Africa,28.37,340.44,4,Annual,1,2024-08-19,5.0,34.2,33.9,0.2,10,3521,0.0,Carol Singh,Bronze,Credit Card,Organic Search
CUST-01732,01-29-2023,Business,MarTech,North America,301.9,3622.8,7,Annual,0,,9.0,37.47,41.9,0.0,9,823,53.08,David Kim,Gold,PayPal,Email Campaign
CUST-01059,2022-02-25,Growth,LegalTech,Europe,102.46,1045.09,3,Monthly,0,,2.0,32.36,21.3,16.3,30,6535,0.0,N/A,Bronze,PayPal,Partner
CUST-01537,09-28-2022,Business,Real Estate,  North America  ,318.87,3252.47,16,Monthly,0,,21.0,66.59,39.4,31.0,11,300,13.21,Bob Martinez,Silver,Invoice,Partner
CUST-01090,"January 12, 2023",Starter,Logistics,North America,28.22,287.84,3,Monthly,0,,43.0,56.03,58.9,16.6,18,182,0.0,Bob Martinez,Bronze,Bank Transfer,Organic Search
CUST-01542,16/03/2021,Business,E-Commerce,Latin America,314.3,3771.6,33,Annual,0,,-15.0,31.76,18.6,3.8,9,3569,0.0,Bob Martinez,Silver,Invoice,Organic Search
CUST-00149,2022-06-27,Starter,LegalTech,Latin America,30.88,314.98,4,Monthly,0,,55.0,44.36,36.0,4.2,9,73,0.0,Carol Singh,Bronze,Bank Transfer,Paid Search
CUST-00629,09-28-2023,Growth,E-Commerce,Latin America,103.0,1236.0,10,Annual,0,,70.0,32.92,17.0,3.6,19,892,0.0,Bob Martinez,Bronze,Credit Card,Referral
CUST-01354,2021-07-13,Growth,FinTech,  North America  ,96.98,989.2,10,Monthly,0,,28.0,,36.2,5.3,18,626,36.65,David Kim,Silver,Invoice,Referral
CUST-00837,2023-02-25,Growth,LegalTech,Latin America,99.91,1198.92,4,Annual,1,2023-05-15,-17.0,51.27,46.1,18.4,13,140,0.0,Alice Chen,Bronze,Credit Card,Email Campaign
CUST-01642,2023-01-11,Business,FinTech,North America,279.62,2852.12,27,Monthly,1,2023-11-28,,0.0,22.9,31.0,17,197,0.0,David Kim,Gold,PayPal,Referral
CUST-01709,17/10/2023,Business,MarTech,Asia-Pacific,303.42,3641.04,39,Annual,0,,50.0,58.53,46.8,29.1,28,13526,0.0,Frank Osei,Silver,Bank Transfer,Partner
CUST-00576,28/07/2021,Starter,FinTech,North America,28.07,286.31,3,Monthly,1,2021-11-04,12.0,63.05,19.5,31.0,6,3294,0.0,Carol Singh,Bronze,Credit Card,Paid Search
CUST-00558,08-28-2023,Business,MarTech,North America,301.91,3079.48,33,Monthly,0,,43.0,28.81,15.6,1.2,17,526,89.86,Bob Martinez,Gold,Credit Card,Direct
CUST-01340,06-19-2023,Enterprise,E-Commerce,Asia-Pacific,905.1,10861.2,474,Annual,0,,-74.0,15.29,10.1,2.4,19,8624,0.0,Grace Liu,Gold,,Referral
CUST-01162,11-13-2021,Business,LegalTech,Asia-Pacific,314.66,3209.53,26,Monthly,0,,-4.0,31.34,12.0,9.1,16,608,0.0,Carol Singh,Silver,Invoice,Paid Search
CUST-01791,2023-07-12,Starter,Logistics,Europe,28.38,340.56,4,Annual,0,,-54.0,33.01,22.5,2.4,1,562,0.0,Bob Martinez,Bronze,Invoice,Organic Search
CUST-01342,2023-12-07,Business,LegalTech,Europe,304.82,3109.16,45,Monthly,0,,-76.0,33.99,42.3,3.0,6,4644,29.15,Eva Rossi,Gold,Invoice,Email Campaign
CUST-00839,07/11/2023,Free,MarTech,Asia-Pacific,0,0.0,3,Monthly,0,,-8.0,49.27,44.9,20.6,20,1146,0.0,N/A,Bronze,Credit Card,Referral
CUST-00964,05-29-2022,Starter,EdTech,Europe,28.27,339.24,5,Annual,0,,-13.0,31.65,16.7,2.0,6,1186,0.0,David Kim,Bronze,PayPal,Email Campaign
CUST-00287,2022-09-12,Business,EdTech,North America,296.37,3022.97,47,Monthly,0,,33.0,34.58,27.6,9.3,24,174,0.0,Carol Singh,Gold,Credit Card,Organic Search
CUST-01613,"May 27, 2022",Starter,E-Commerce,Europe,30.3,309.06,1,Monthly,0,,-76.0,31.37,47.0,7.1,18,125,11.47,Carol Singh,Bronze,PayPal,Organic Search
CUST-00742,10-19-2021,Starter,Real Estate,North America,28.76,293.35,2,Monthly,0,,28.0,32.65,45.8,0.8,22,3027,0.0,Carol Singh,Bronze,PayPal,Email Campaign
CUST-00599,"September 18, 2023",Enterprise,LegalTech,North America,958.19,11498.28,318,Annual,0,,,0.0,59.3,31.0,15,982,0.0,Grace Liu,Gold,PayPal,Email Campaign
CUST-00939,09-05-2022,Free,Cybersecurity,Middle East & Africa,0,0.0,1,Monthly,0,,-23.0,36.9,79.7,3.4,27,996,0.0,N/A,Bronze,PayPal,Referral
CUST-01086,2021-08-21,Free,EdTech,Asia-Pacific,0,0.0,3,Monthly,0,,-6.0,47.06,54.2,16.6,22,2370,0.0,N/A,Bronze,Invoice,Paid Search
CUST-01646,02-16-2022,Growth,E-Commerce,North America,96.24,981.65,7,Monthly,0,,37.0,51.22,34.0,17.9,15,894,0.0,Bob Martinez,Silver,Credit Card,Paid Search
CUST-01678,28/11/2023,Growth,Cybersecurity,North America,108.07,1102.31,7,Monthly,0,,51.0,27.65,39.9,0.6,30,4494,0.0,Carol Singh,Bronze,Bank Transfer,Social Media
CUST-01621,"June 21, 2022",Growth,HR Tech,Europe,98.03,999.91,14,Monthly,0,,25.0,34.72,56.5,2.0,25,370,0.0,Alice Chen,Silver,Credit Card,Organic Search
CUST-01820,09-05-2022,Enterprise,Cybersecurity,North America,1011.6,26706.24,433,Multi-Year,0,,-28.0,50.85,87.4,12.5,22,14064,0.0,Bob Martinez,Gold,Credit Card,Organic Search
CUST-01056,"November 15, 2022",Starter,E-Commerce,Europe,29.07,296.51,4,Monthly,0,,,0.0,76.9,3.6,28,2580,13.35,Bob Martinez,Bronze,Credit Card,Direct
CUST-01624,"March 16, 2022",Starter,EdTech,North America,27.92,284.78,2,Monthly,1,2023-06-04,98.0,27.38,12.7,3.9,30,361,0.0,David Kim,Bronze,Credit Card,Organic Search
CUST-00758,23/03/2021,Growth,LegalTech,Latin America,97.7,996.54,10,Monthly,0,,-74.0,25.09,39.3,8.3,26,949,0.0,Bob Martinez,Bronze,Credit Card,Email Campaign
CUST-01211,2022-03-18,Business,Cybersecurity,Latin America,309.2,3153.84,13,Monthly,0,,,0.0,41.2,0.9,22,1702,0.0,Grace Liu,Gold,Invoice,
CUST-00772,24/07/2022,Growth,EdTech,Europe,101.93,1039.69,13,Monthly,1,2023-01-19,29.0,50.04,51.5,4.5,4,345,0.0,Alice Chen,Silver,PayPal,Direct
CUST-00610,"February 16, 2023",Free,E-Commerce,North America,0,0.0,2,Monthly,0,,15.0,35.43,11.0,10.3,14,831,0.0,N/A,Bronze,Bank Transfer,Organic Search
CUST-01873,2023-09-19,Free,HR Tech,North America,0,0.0,3,Annual,0,,21.0,66.62,81.6,21.4,16,8841,0.0,N/A,Bronze,PayPal,Product Hunt
CUST-01434,2021-11-25,Free,Real Estate,Asia-Pacific,0,0.0,3,Monthly,0,,,0.0,80.9,26.9,22,519,0.0,N/A,Bronze,Bank Transfer,Email Campaign
CUST-01430,23/11/2023,Growth,Real Estate,North America,105.98,1081.0,5,Monthly,1,2023-12-19,8.0,41.9,53.8,0.3,8,150,0.0,Alice Chen,Bronze,Credit Card,Paid Search
CUST-01811,"November 30, 2023",Business,HR Tech,Europe,309.0,3151.8,6,Monthly,0,,-1.0,30.73,36.9,3.2,20,705,90.31,Bob Martinez,Silver,Credit Card,Social Media
CUST-00494,2022-11-09,Free,HR Tech,North America,0,0.0,1,Monthly,0,,16.0,59.12,71.9,8.9,4,510,0.0,N/A,Bronze,PayPal,Direct
CUST-01674,2023-06-06,Growth,HealthTech,Europe,95.85,1150.2,13,Annual,1,2024-09-22,-89.0,33.16,27.7,21.1,25,1308,0.0,Alice Chen,Bronze,Credit Card,Partner
CUST-00278,2022-06-28,Growth,FinTech,Asia-Pacific,105.51,1266.12,3,Annual,0,,81.0,66.94,82.8,6.2,3,948,42.03,David Kim,Silver,Bank Transfer,Social Media
CUST-01857,24/08/2023,Growth,HealthTech,Europe,101.31,1033.36,6,Monthly,0,,-97.0,26.53,25.7,2.6,6,785,31.98,Carol Singh,Bronze,PayPal,Referral
CUST-00359,04-02-2022,Starter,FinTech,Europe,27.57,281.21,2,Monthly,1,2022-08-31,-68.0,30.6,53.8,7.5,24,1273,0.0,N/A,Bronze,PayPal,
CUST-01117,23/12/2023,Starter,LegalTech,North America,30.29,308.96,4,Monthly,0,,-28.0,50.25,55.4,15.6,13,2585,0.0,N/A,Bronze,PayPal,Organic Search
CUST-00237,04-30-2021,Growth,CYBERSECURITY,Latin America,96.35,982.77,14,Monthly,0,,-67.0,54.29,3.3,31.0,0,499,0.0,David Kim,Bronze,Credit Card,Organic Search
CUST-00552,22/05/2022,Free,FinTech,North America,0,0.0,3,Monthly,1,2023-08-14,53.0,66.34,16.8,31.0,6,1092,0.0,N/A,Bronze,Credit Card,Paid Search
CUST-01878,04-06-2022,Starter,HR Tech,North America,29.51,301.0,3,Monthly,0,,94.0,77.12,32.4,31.0,3,520,0.0,N/A,Bronze,PayPal,Organic Search
CUST-00904,"June 28, 2023",Free,MarTech,North America,0,0.0,1,Monthly,0,,-48.0,52.23,48.4,20.5,11,319,0.0,N/A,Bronze,Bank Transfer,Email Campaign
CUST-00209,27/05/2022,Starter,Logistics,North America,30.61,312.22,1,Monthly,0,,-66.0,47.28,49.5,17.6,12,639,13.8,Carol Singh,Bronze,Bank Transfer,Paid Search
CUST-01394,26/09/2021,Free,EdTech,Europe,0,0.0,2,Monthly,0,,62.0,45.54,31.1,0.7,1,228,0.0,N/A,Bronze,Bank Transfer,Paid Search
CUST-01569,07-30-2021,Starter,MarTech,Asia-Pacific,31.85,382.2,3,Annual,0,,27.0,34.46,37.9,0.4,15,10505,0.0,Bob Martinez,Bronze,Credit Card,Email Campaign
CUST-00059,2022-03-06,Starter,Logistics,North America,31.98,383.76,4,Annual,0,,-15.0,38.48,48.1,14.0,27,77,10.28,Alice Chen,Bronze,Bank Transfer,Paid Search
CUST-00632,"October 03, 2023",Free,E-Commerce,Europe,0,0.0,1,Monthly,1,2023-10-24,-1.0,39.75,29.2,8.7,11,864,0.0,N/A,Bronze,PayPal,Paid Search
CUST-01593,"March 13, 2021",Starter,FinTech,North America,28.57,342.84,1,Annual,0,,0.0,23.92,41.6,0.8,29,1198,0.0,Alice Chen,Bronze,Credit Card,Organic Search
CUST-01870,2022-12-03,Free,MarTech,Asia-Pacific,0,0.0,2,Monthly,0,,-75.0,25.59,20.1,7.3,15,1770,0.0,N/A,Bronze,PayPal,Email Campaign
CUST-01925,2022-02-13,Free,E-Commerce,North America,0,0.0,3,Monthly,1,2023-04-09,49.0,,83.0,8.4,12,5410,0.0,N/A,Bronze,Credit Card,Organic Search
CUST-00364,07-25-2022,Starter,HR Tech,Asia-Pacific,28.67,344.04,2,Annual,0,,9.0,60.87,61.6,29.1,25,648,12.94,N/A,Bronze,Credit Card,Partner
CUST-00506,2022-09-04,Enterprise,EdTech,Europe,1131.08,13572.96,95,Annual,0,,-19.0,45.75,57.8,7.9,11,276,0.0,Alice Chen,Gold,Credit Card,Organic Search
CUST-01191,2023-05-10,Free,E-Commerce,North America,0,0.0,1,Monthly,0,,-28.0,58.93,39.1,31.0,15,212,0.0,N/A,Bronze,Invoice,Social Media
